,popularity,budget,revenue,original_title,genres,production_companies,vote_count,vote_average,release_year
10015,0.512053,10000000,0,Captain America,War|Action|Science Fiction,Jadran Film|21st Century Film Corporation|Marvel Enterprises,48,4.7,1990
10016,0.510786,0,0,Men at Work,Comedy|Crime,Epic Productions|Euphoria Films Production,38,5.8,1990
10017,0.509163,0,11567449,Henry & June,Romance,Walrus & Associates,18,5.8,1990
10018,0.501826,0,33461269,Air America,Action|Adventure|Comedy|Drama,IndieProd Company Productions|Carolco Pictures,69,5.1,1990
10019,0.49950600000000006,25000000,25965144,Jacob's Ladder,Drama|Mystery|Horror,TriStar Pictures|Carolco Pictures,134,6.8,1990
10020,0.498356,0,0,State of Grace,Drama|Action|Thriller|Crime,Orion Pictures|The Rank Organisation|Cinehaus,26,6.1,1990
10021,0.48016899999999996,11000000,8266343,Cry-Baby,Music|Comedy,Imagine Entertainment|Universal Pictures,138,6.4,1990
10022,0.465917,10000000,16153593,Mo' Better Blues,Drama|Romance,Universal Pictures,24,6.0,1990
10023,0.45993199999999995,7000000,9229401,Dark Angel,Action|Thriller|Science Fiction|Crime|Horror,Epic Productions|Vision International|Vision PDG|Trans World Entertainment (TWE),37,5.4,1990
10024,0.45719,0,11541758,Pump up the Volume,Music|Drama,New Line Cinema|SC Entertainment,30,6.8,1990
10025,0.457183,0,0,Young Guns II,Western|Adventure,Morgan Creek Productions,93,6.1,1990
10026,0.447245,0,0,Bird on a Wire,Action|Adventure|Comedy|Romance,Universal Pictures|Interscope Communications|The Badham-Cohen Group,107,5.6,1990
10027,0.438396,47000000,103738726,Dick Tracy,Adventure|Action|Comedy|Thriller|Crime,Touchstone Pictures,125,5.7,1990
10028,0.429512,16000000,48878502,Darkman,Action|Science Fiction|Crime,Universal Pictures|Renaissance Pictures,148,6.0,1990
10029,0.42070100000000005,0,1293976,The Hot Spot,Drama|Thriller|Crime|Romance,Orion Pictures,19,6.4,1990
10030,0.420512,0,0,Alice,Comedy|Drama|Romance,Orion Pictures,22,5.9,1990
10031,0.42046999999999995,4200000,5835247,Night of the Living Dead,Horror,Columbia Pictures Corporation|21st Century Film Corporation,63,6.7,1990
10032,0.41943800000000003,0,13446769,The Grifters,Crime|Drama,Miramax Films|Cineplex-Odeon Films,46,6.5,1990
10033,0.41188800000000003,0,0,Blue Steel,Thriller,Lightning Pictures|Vestron Pictures|Precision Films|Mack-Taylor Productions,32,5.4,1990
10034,0.41125900000000004,0,27575086,Cadillac Man,Comedy|Drama,Orion Pictures,21,4.0,1990
10035,0.409621,47000000,15691192,The Bonfire of the Vanities,Comedy|Drama,Warner Bros.,46,4.8,1990
10036,0.40324899999999997,12000000,46044400,Marked for Death,Action|Thriller,Steamroller Productions|Victor & Grais Productions,44,6.0,1990
10037,0.127474,0,1030938,Hidden Agenda,Mystery|Drama|Thriller,Hemdale Film|Initial (II),13,6.5,1990
10038,0.400886,0,0,Rosencrantz & Guildenstern Are Dead,Comedy|Drama,Brandenberg|WNET Channel 13 New York,33,6.7,1990
10039,0.386018,15000000,201957688,Kindergarten Cop,Comedy,Imagine Entertainment|Universal Pictures,304,5.7,1990
10040,0.37488,22000000,0,Fire Birds,Action|Adventure,Nova International Films|Touchstone Pictures,15,3.8,1990
10041,0.37407399999999996,0,0,My Blue Heaven,Action|Comedy,Warner Bros.,30,6.4,1990
10042,0.372665,0,0,The Freshman,Comedy|Crime,TriStar Pictures,20,6.7,1990
10043,0.592379,1000000,2554476,King of New York,Thriller|Crime,The Rank Organisation|Reteitalia|Seven Arts Pictures|Carolco Pictures,46,6.2,1990
10044,0.369847,10500000,11582891,Graveyard Shift,Drama|Horror,Paramount Pictures|Graveyard Productions|JVC Entertainment Networks,20,4.7,1990
10045,0.340804,0,20,Jetsons: The Movie,Animation|Comedy|Family|Science Fiction,Universal Studios|Hanna-Barbera Productions,22,5.8,1990
10046,0.33921799999999996,25000000,2075084,The Sheltering Sky,Adventure|Drama|Romance,Warner Bros.,25,6.2,1990
10047,0.323339,1500000,5728953,Hardware,Horror|Science Fiction|Thriller,Palace Pictures|British Screen Productions|Wicked Films,33,5.1,1990
10048,0.322961,0,0,Quick Change,Comedy|Crime,Warner Bros.|Devoted Productions,31,6.3,1990
10049,0.322112,0,0,Lord of the Flies,Adventure|Drama|Thriller,Castle Rock Entertainment|Nelson Entertainment|Jack's Camp,58,6.6,1990
10050,0.317091,3,16,Tales from the Darkside: The Movie,Fantasy|Horror|Comedy,Paramount Pictures|Laurel Productions|Darkside Movie,37,5.8,1990
10051,0.30946,0,1382462,Repossessed,Comedy|Horror,Seven Arts Productions|Carolco Pictures,22,4.6,1990
10052,0.30938699999999997,10000000,47410000,Hard to Kill,Action|Thriller,Warner Bros.,64,5.4,1990
10053,0.30899899999999997,0,0,Class of 1999,Science Fiction|Thriller,Lightning Pictures|Original Pictures,11,6.4,1990
10054,0.298476,0,6698361,Delta Force 2: The Colombian Connection,Action|Adventure,,23,5.1,1990
10055,0.298196,37931000,27931461,The Rescuers Down Under,Adventure|Animation|Crime|Family|Fantasy,Walt Disney Pictures|Walt Disney Feature Animation,166,6.4,1990
10056,0.290502,0,0,Psycho IV: The Beginning,Drama|Horror|Mystery|Thriller,Universal TV,18,5.4,1990
10057,0.486515,0,0,Problem Child,Comedy,Imagine Entertainment|Universal Pictures,66,5.5,1990
10058,0.27861199999999997,0,0,Three Men and a Little Lady,Comedy|Family,Touchstone Pictures|Interscope Communications,56,5.3,1990
10059,0.285403,0,0,Desperate Hours,Mystery|Thriller,Metro-Goldwyn-Mayer (MGM),15,5.2,1990
10060,0.28213299999999997,0,0,Ernest Goes to Jail,Comedy|Family,Touchstone Pictures|Silver Screen Partners IV,15,5.7,1990
10061,0.279122,0,0,Treasure Island,Adventure|Family,Agamemnon Films,18,5.3,1990
10062,0.27566199999999996,0,0,Europa Europa,Drama|Foreign|History,"Telmar Film International|Studio Filmowe ""Perspektywa",17,6.6,1990
10063,0.384309,2500000,205068,Frankenhooker,Comedy|Horror|Science Fiction,Shapiro-Glickenhaus Entertainment,20,5.6,1990
10064,0.285625,0,0,"Welcome Home, Roxy Carmichael",Drama|Comedy,Incorporated Television Company,10,6.0,1990
10065,0.425943,0,0,Moon 44,Science Fiction|Action|Thriller,Centropolis Film Productions,13,4.8,1990
10066,0.257774,0,15645616,Revenge,Thriller|Drama|Romance|Crime,Columbia Pictures|New World Pictures,35,5.7,1990
10067,0.257615,0,0,Taking Care of Business,Comedy,Silver Screen Partners|Hollywood Pictures,17,5.9,1990
10068,0.255367,11000000,8862354,Nightbreed,Action|Drama|Fantasy|Horror,Seraphim Films|Morgan Creek Productions,40,6.2,1990
10069,0.255318,19000000,10000000,The Two Jakes,Crime|Drama|Mystery,Paramount Pictures,17,6.0,1990
10070,0.250947,0,0,The Rookie,Drama|Action|Comedy|Crime|Thriller,Malpaso Productions|Warner Bros.,56,5.4,1990
10071,0.11455499999999999,0,0,American Ninja 4: The Annihilation,Action|Thriller,Cannon Group,16,5.0,1990
10072,0.23842199999999997,0,0,Quigley Down Under,Romance|Action|Adventure|Western|Drama,Pathe|Metro-Goldwyn-Mayer (MGM),81,6.4,1990
10073,0.23528600000000002,0,0,White Hunter Black Heart,Adventure|Drama|Action,Warner Bros.,19,6.7,1990
10074,0.23411500000000002,0,17487531,White Palace,Drama|Romance,Universal Pictures,15,6.4,1990
10075,0.231569,0,0,Miami Blues,Action|Crime|Drama|Thriller,Orion Pictures|Tristes Tropiques,18,5.0,1990
10076,0.388685,0,5765562,Leatherface: Texas Chainsaw Massacre III,Thriller|Horror,Nicolas Entertainment,30,5.0,1990
10077,0.07848200000000001,49000000,20423389,The Adventures of Ford Fairlane,Action|Comedy|Thriller|Crime|Mystery,20th Century Fox,33,6.5,1990
10078,0.747549,23000000,0,Memphis Belle,Drama|War|Action,Warner Bros.|Enigma Productions|Fujisankei Communication Group,65,6.0,1990
10079,0.19749,4000000,0,Maniac Cop 2,Horror|Thriller|Action,Overseas FilmGroup|Medusa Pictures|The Movie House Sales Company|Fadd Enterprises,11,4.4,1990
10080,0.18301099999999998,0,0,Bad Influence,Crime|Drama|Thriller,Epic Productions|Producers Representative Organization|Sarliu/Diamant,13,5.7,1990
10081,0.177761999999999,20000000,15379253,Mr. Destiny,Fantasy|Comedy|Science Fiction|Romance,Touchstone Pictures,23,6.2,1990
10082,0.1746,22000000,39071603,Postcards from the Edge,Comedy|Drama,Columbia Pictures,15,6.0,1990
10083,0.0791019999999999,225000,0,Metropolitan,Comedy|Drama,Allagash Films,17,7.0,1990
10084,0.163711,0,27734391,Internal Affairs,Crime|Drama,Paramount Pictures,27,6.1,1990
10085,0.163319,9000000,0,Due occhi diabolici,Horror|Thriller,,10,6.3,1990
10086,0.157961,0,0,Cadence,Drama,Republic Pictures,12,5.5,1990
10087,0.09399600000000001,0,0,Almost an Angel,Fantasy|Comedy|Science Fiction,Paramount Pictures,12,6.4,1990
10088,0.154754,0,17037887,The Guardian,Drama|Horror|Mystery|Thriller,Universal Pictures,13,6.0,1990
10089,0.243946,0,0,Le mari de la coiffeuse,Comedy|Drama|Romance,,16,6.8,1990
10090,0.318177,0,0,I Love You to Death,Action|Comedy|Crime,TriStar Pictures,26,6.1,1990
10091,0.15098599999999898,0,0,Buried Alive,TV Movie|Horror|Thriller,Universal TV|Niki Marvin Productions,11,4.9,1990
10092,0.21453200000000003,22997992,0,The Russia House,Drama|Action|Thriller|Romance,PathÃ© Entertainment|Metro-Goldwyn-Mayer (MGM)|Star Partners III Ltd.,24,6.4,1990
10093,0.142836,500000,3779620,Paris is Burning,Documentary,,27,7.6,1990
10094,0.142486,18000000,476684675,Home Alone,Comedy|Family,Twentieth Century Fox Film Corporation|Hughes Entertainment,1393,7.0,1990
10095,0.257865,31000000,35419397,Mermaids,Comedy|Drama|Romance,Orion Pictures,68,6.5,1990
10096,0.126283,2500000,26386000,House Party,Comedy|Drama,New Line Cinema,21,6.6,1990
10097,0.290694,0,0,Nuns on the Run,Comedy,20th Century Fox,14,5.3,1990
10098,0.125538,0,0,Troll 2,Horror,Filmirage,35,4.3,1990
10099,0.095605,0,0,Puppet Master II,Horror,Full Moon Entertainment,14,5.7,1990
10100,0.090323,0,0,An Angel at My Table,Drama,Australian Broadcasting Corporation|Television New Zealand,15,6.1,1990
10101,0.088828,0,15445131,Reversal of Fortune,Mystery|Drama,Warner Bros.,14,6.4,1990
10102,0.07364,2068041,0,Xiaoao jiang hu,Action|Drama|History,,12,6.9,1990
10103,0.11492100000000001,0,0,The Krays,Drama|Crime|History,Fugitive Features|Parkfield Entertainment,12,5.1,1990
10104,0.146514,0,24707633,Ghost Dad,Comedy|Family|Fantasy,Universal Pictures|SAH Productions,24,4.3,1990
10105,0.070766,0,0,Life is Sweet,Comedy|Drama,Film Four International|Thin Man Films,17,6.4,1990
10106,0.067973,0,20710451,Hamlet,Drama|History,Icon Productions|Warner Bros. Pictures|Nelson Entertainment|Carolco Pictures,43,6.5,1990
10107,0.31035,0,29381956,Pacific Heights,Crime|Thriller,20th Century Fox|Morgan Creek Productions,38,5.9,1990
10108,0.033672,0,0,All for the Winner,Action|Comedy,,10,6.6,1990
10109,0.024987,0,0,Narrow Margin,Action|Thriller|Crime|Mystery,Universal Pictures|TriStar Pictures|Carolco Pictures,11,5.4,1990
10110,2.631987,4000000,215880014,One Hundred and One Dalmatians,Adventure|Animation|Comedy|Family,Walt Disney Productions,913,6.6,1961
10111,1.752027,2500000,9500000,Breakfast at Tiffany's,Comedy|Drama|Romance,Jurow-Shepherd,557,7.4,1961
10112,0.9002450000000001,6000000,43656822,West Side Story,Music|Crime|Drama,United Artists|20th Century Fox Home Entertainment,192,6.6,1961
10113,0.754548,6000000,28900000,The Guns of Navarone,Action|Adventure|Drama|War,Columbia Pictures,95,7.0,1961
10114,0.712793,0,0,Murder She Said,Drama|Crime|Mystery|Comedy,Metro-Goldwyn-Mayer (MGM),18,6.8,1961
10115,0.5383640000000001,3000000,10000000,Judgment at Nuremberg,Drama|History,United Artists|Roxlom Films,67,6.7,1961
10116,0.390468,0,0,The Parent Trap,Comedy|Family,Walt Disney Pictures,36,6.4,1961
10117,0.386204,0,0,The Comancheros,Western|Action|Adventure,Twentieth Century Fox Film Corporation,25,6.2,1961
10118,0.30782,0,0,El Cid,Action|Drama|History|Romance|War,Samuel Bronston Productions|Dear Film Produzione,23,6.6,1961
10119,0.296403,0,0,The Innocents,Horror,Twentieth Century Fox Film Corporation|Achilles,43,6.6,1961
10120,0.291101,2000000,0,The Hustler,Drama,Twentieth Century Fox Film Corporation|Rossen Films,99,7.3,1961
10121,0.282665,5037000,14483352,King of Kings,Drama,Metro-Goldwyn-Mayer (MGM)|Samuel Bronston Productions,10,5.9,1961
10122,0.265092,4000000,0,The Misfits,Drama|Action|Romance,United Artists|Seven Arts Productions,23,6.2,1961
10123,0.257875,0,0,The Absent-Minded Professor,Comedy|Family|Science Fiction,Walt Disney Productions,24,6.3,1961
10124,0.249542,200000,2000000,The Pit and the Pendulum,Horror,Alta Vista Productions,23,6.3,1961
10125,0.560343,0,0,Mysterious Island,Action|Adventure|Science Fiction,Ameran Films,12,6.3,1961
10126,0.24224400000000001,0,0,Splendor in the Grass,Drama|Romance,Warner Bros.|Newton Productions|NBI Productions,17,5.2,1961
10127,0.217788,0,0,The Curse of the Werewolf,Horror,Hammer Film Productions,13,7.0,1961
10128,0.196467,0,0,The Children's Hour,Drama,The Mirisch Corporation,34,7.0,1961
10129,0.194495,0,0,Babes in Toyland,Fantasy|Science Fiction|Family,,10,4.6,1961
10130,0.173731,6000000,4300000,One-Eyed Jacks,Western|Action,Pennebaker Productions,17,6.1,1961
10131,0.30378299999999997,3000000,4000000,"One, Two, Three",Comedy|Family,The Mirisch Corporation,30,7.5,1961
10132,0.15829300000000002,0,0,Devchata,Comedy|Romance,Mosfilm,11,5.8,1961
10133,0.15720499999999898,0,0,Barabbas,Adventure|Drama|History,Columbia Pictures Corporation|Dino de Laurentiis Cinematografica,18,6.0,1961
10134,0.290285,2900000,5000000,Pocketful of Miracles,Comedy|Drama,Franton Production,10,6.1,1961
10135,0.229252,0,0,Blue Hawaii,Comedy|Music|Romance,Paramount Pictures|Hal Wallis Productions,15,5.8,1961
10136,0.113651,0,0,Il colosso di Rodi,Fantasy|Drama|Action|Foreign|Adventure,Produzioni Atlas Consorziate (P.A.C.),17,5.3,1961
10137,0.08369700000000001,0,0,The Day the Earth Caught Fire,Science Fiction|Drama,Pax Films,13,7.2,1961
10138,0.071619,0,0,The Ladies Man,Comedy,Paramount Pictures,10,7.2,1961
10139,0.070127,0,0,Two Rode Together,Western,Columbia Pictures Corporation,17,5.3,1961
10140,0.027527,1500000,0,A Raisin in the Sun,Romance|Drama,Columbia Pictures Corporation,13,6.3,1961
10141,2.610362,806948,32000000,Psycho,Drama|Horror|Thriller,Shamley Productions,1180,8.0,1960
10142,1.872132,2000000,4905000,The Magnificent Seven,Action|Adventure|Western,The Mirisch Corporation|Alpha Productions,224,7.0,1960
10143,1.136943,12000000,60000000,Spartacus,Action|Drama|History,Bryna Productions,211,6.9,1960
10144,0.947307,3000000,25000000,The Apartment,Comedy|Drama|Romance,United Artists|The Mirisch Company,235,7.9,1960
10145,0.875173,0,0,Let's Make Love,Comedy|Romance,Twentieth Century Fox Film Corporation|The Company of Artists,15,4.9,1960
10146,0.712389,750000,0,The Time Machine,Thriller|Adventure|Fantasy|Science Fiction|Romance,George Pal Productions|Galaxy Films Inc.,101,7.3,1960
10147,0.569423999999999,0,0,Peeping Tom,Horror|Thriller,National Film Finance Corporation (NFFC)|Anglo-Amalgamated Productions,56,7.4,1960
10148,0.465879,0,0,Swiss Family Robinson,Adventure|Family,Buena Vista Pictures,47,6.9,1960
10149,0.42353100000000005,0,0,Ocean's Eleven,Thriller|Music|Comedy|Crime,Warner Bros.|Dorchester,39,6.6,1960
10150,0.42104300000000006,0,0,The Unforgiven,Action|Drama|Western,James Productions,17,4.9,1960
10151,0.39024000000000003,0,6000000,The Grass Is Greener,Comedy|Drama|Romance,Grandon Productions,12,4.9,1960
10152,0.33364299999999997,0,0,The Brides of Dracula,Horror,Hammer Film Productions|Hotspur Film Productions Ltd.,19,6.6,1960
10153,0.32318,270000,0,House of Usher,Horror|Thriller,Alta Vista Productions,28,5.9,1960
10154,0.271858,0,0,Saturday Night and Sunday Morning,Drama,Woodfall Film Productions,12,5.6,1960
10155,0.269428,0,0,Sergeant Rutledge,Crime|Western,John Ford Productions,12,5.2,1960
10156,0.26711799999999997,0,0,Comanche Station,Action|Western,Columbia Pictures Corporation|Ranown Pictures Corp.,12,6.5,1960
10157,0.266435,0,0,Flaming Star,Action|Drama|Romance|Western,Twentieth Century Fox Film Corporation,10,5.9,1960
10158,0.25412399999999996,0,0,Pollyanna,Drama|Family,Walt Disney Productions,25,7.2,1960
10159,0.23257399999999998,0,0,Midnight Lace,Thriller,Arwin Productions|Universal International Pictures (UI),10,5.7,1960
10160,0.22521799999999997,30000,0,The Little Shop of Horrors,Comedy,Santa Clara Productions,23,6.0,1960
10161,0.310398,0,0,The Alamo,Action|Adventure|Drama|History|Western,United Artists|Batjac Productions|The Alamo Company,27,6.2,1960
10162,0.194948,0,0,Sink the Bismarck!,Action|Drama|Foreign|History|War,Twentieth Century Fox Film Corporation,12,4.9,1960
10163,0.162753,0,0,Inherit the Wind,Drama|History,Stanley Kramer Productions,30,6.8,1960
10164,0.14410599999999898,0,0,The Lost World,Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation,11,6.0,1960
10165,0.138777,0,0,Elmer Gantry,Drama,United Artists,11,6.3,1960
10166,0.136525,0,0,Carry On Constable,Comedy,Peter Rogers Productions,10,6.0,1960
10167,0.127219,200000,0,Village of the Damned,Horror|Science Fiction,Metro-Goldwyn-Mayer (MGM),28,7.0,1960
10168,0.11418800000000001,0,10000000,The Bellboy,Comedy|Family,Paramount Pictures|Jerry Lewis Productions,12,7.0,1960
10169,0.11051099999999901,0,0,13 Ghosts,Horror,Columbia Pictures|William Castle Productions,12,5.5,1960
10170,0.055821,3000000,7100000,Cinderfella,Comedy|Romance,Paramount Pictures|Jerry Lewis Productions,13,7.2,1960
10171,0.065808,0,0,The City of the Dead,Horror,Vulcan Productions Inc.,13,6.1,1960
10172,0.256779,0,0,Exodus,Action|Drama|History|War,Carlyle Productions,14,6.1,1960
10173,2.5826569999999998,1300000,28262574,Taxi Driver,Crime|Drama,Columbia Pictures Corporation|Italo/Judeo Productions|Bill/Phillips,1269,7.8,1976
10174,2.389663,1100000,117235147,Rocky,Drama,United Artists,963,7.2,1976
10175,1.263483,1800000,33800000,Carrie,Horror|Thriller,United Artists,497,6.8,1976
10176,0.9994129999999999,2800000,60922980,The Omen,Horror|Thriller,Twentieth Century Fox Film Corporation|Mace Neufeld Productions|Twentieth Century-Fox Productions,203,6.9,1976
10177,0.924068,9000000,25000000,Logan's Run,Adventure|Action|Romance|Science Fiction,Metro-Goldwyn-Mayer (MGM),101,5.9,1976
10178,0.886829999999999,24000000,52614445,King Kong,Action|Adventure|Drama|Horror|Science Fiction,Paramount Pictures,70,5.9,1976
10179,0.85009,8500000,70600000,All the President's Men,Drama|History|Mystery|Thriller,Wildwood Enterprises|Warner Bros.,216,7.3,1976
10180,0.722259,9000000,46236000,The Enforcer,Action|Crime|Thriller,Warner Bros.,97,6.6,1976
10181,0.600495,2000000,7900000,Family Plot,Comedy|Crime|Thriller,Universal Pictures,37,6.7,1976
10182,0.5972970000000001,3700000,31800000,The Outlaw Josey Wales,Drama|Western,Warner Bros.|Malpaso Company,135,7.1,1976
10183,0.522601,6500000,21709020,Marathon Man,Thriller,Paramount Pictures,90,7.1,1976
10184,0.515387,0,0,Stay Hungry,Comedy|Drama,Outov Productions,10,5.9,1976
10185,0.47640600000000005,3800000,23689877,Network,Drama,United Artists|Metro-Goldwyn-Mayer (MGM),161,7.4,1976
10186,0.40979399999999994,0,0,The Eagle Has Landed,Adventure|Drama|Action|Thriller|War,ITC Entertainment|Associated General Films,30,5.7,1976
10187,0.381737,0,0,Up!,Comedy,,10,4.9,1976
10188,0.6724829999999989,0,0,Murder by Death,Comedy|Crime|Mystery|Thriller,Columbia Pictures Corporation|Rastar Pictures,86,7.3,1976
10189,0.377579,0,51079064,Silver Streak,Comedy|Crime|Romance|Thriller,Twentieth Century Fox Film Corporation|Frank Yablans Presentations|Miller-Milkis Productions,30,7.0,1976
10190,0.374631,150000,0,Assault on Precinct 13,Action|Crime,Overseas FilmGroup|The CKK Corporation,80,7.0,1976
10191,0.360421,6000000,33833201,The Pink Panther Strikes Again,Comedy|Mystery,United Artists|Amjo Productions,47,6.6,1976
10192,0.329543,0,0,Futureworld,Action|Adventure|Science Fiction|Thriller,American International Pictures (AIP),29,5.4,1976
10193,0.328263,0,0,The Shootist,Action|Adventure|Drama|Western,Paramount Pictures|Dino De Laurentiis Company,26,6.7,1976
10194,0.325953,0,0,The Cassandra Crossing,Drama|Thriller,Associated General Films|International Cine Productions,25,6.2,1976
10195,0.325504,0,0,The Killing of a Chinese Bookie,Drama|Crime,Faces Distribution,14,6.6,1976
10196,0.317676,0,0,The Missouri Breaks,Drama|Western,Devon/Persky-Bright,15,5.5,1976
10197,0.313073,0,0,Freaky Friday,Fantasy|Comedy|Family,Walt Disney Pictures,32,6.4,1976
10198,0.283119,0,0,The Boy in the Plastic Bubble,TV Movie|Drama,American Broadcasting Company (ABC)|Spelling-Goldberg Productions,18,5.9,1976
10199,0.564342,1500000,0,The Man Who Fell to Earth,Drama|Science Fiction,British Lion Films,46,6.3,1976
10200,0.264423,0,0,The Little Girl Who Lives Down the Lane,Mystery|Drama|Thriller,Braun Entertainment Group|Filmel|Carnelian Productions|ICL,34,6.8,1976
10201,0.26422399999999996,0,0,Alice Sweet Alice,Thriller|Mystery|Horror,Harristown Funding,16,7.3,1976
10202,0.261838,0,0,Two-Minute Warning,Action|Thriller,Universal Pictures|Filmways Pictures,10,6.0,1976
10203,0.569865,0,0,Obsession,Drama|Thriller|Mystery,Columbia Pictures Corporation|Yellowbird Productions,18,6.0,1976
10204,0.214658,0,0,Robin and Marian,Action|Adventure|Drama|Romance,Columbia Pictures Corporation|Rastar Pictures,20,6.5,1976
10205,0.196999,0,0,Bugsy Malone,Drama|Action|Comedy|Music|Family,The Rank Organisation|National Film Trustee Company|Robert Stigwood Organization (RSO)|Goodtimes Enterprises|Bugsy Malone Productions,27,6.0,1976
10206,0.194746,0,0,Silent Movie,Comedy,Crossbow Productions,27,6.9,1976
10207,0.194596,0,0,Burnt Offerings,Horror,Produzioni Europee Associati (PEA)|Dan Curtis Productions,15,6.7,1976
10208,0.15576800000000002,6000000,161000000,A Star Is Born,Drama|Music|Romance,Barwood Films|Warner Bros.,14,5.7,1976
10209,0.13442,0,0,Squirm,Horror,American International Pictures (AIP)|Squirm Company,12,5.2,1976
10210,0.45617399999999997,0,0,Midway,Action|Drama|History|War,Universal Pictures|The Mirisch Corporation,38,6.3,1976
10211,0.128027,0,0,The Front,Comedy|Drama,Columbia Pictures Corporation|Persky-Bright Productions|Rollins-Joffe Productions|Devon/Persky-Bright,11,4.9,1976
10212,0.126723,0,0,Cannonball,Action,New World Pictures|Harbor Productions|Shaw Brothers|Cross Country,10,5.9,1976
10213,0.12614,0,0,The Song Remains the Same,Documentary|Music,Warner Bros.|Swan Song,14,7.0,1976
10214,0.11138699999999999,0,0,Car Wash,Comedy|Drama|Romance,Universal Pictures,14,5.6,1976
10215,0.116673,0,0,Î¤Î± Ï€Î±Î¹Î´Î¹Î¬ Ï„Î¿Ï… Î´Î¹Î±Î²ÏŒÎ»Î¿Ï…,Horror|Thriller,Omega Pictures,10,4.6,1976
10216,0.042352999999999995,0,0,Du bi quan wang da po xue di zi,Action|Foreign|Fantasy,First Films,11,6.0,1976
10217,0.028606,0,0,The Food of the Gods,Horror|Science Fiction,American International Pictures (AIP),13,5.6,1976
10218,0.017498,35000000,35323292,The Bad News Bears,Comedy|Family,Paramount Pictures,54,6.6,1976
10219,0.002381,0,0,The Town That Dreaded Sundown,Horror|Mystery|Thriller|Crime,American International Pictures (AIP),15,6.3,1976
10220,2.571339,14600000,70906973,Groundhog Day,Romance|Fantasy|Drama|Comedy,Columbia Pictures,1339,7.2,1993
10221,2.455618,18000000,75634409,The Nightmare Before Christmas,Fantasy|Animation|Family,Walt Disney Pictures|Tim Burton Animation Company|Tim Burton Productions|Skellington Productions Inc.|Touchstone Pictures,1172,7.4,1993
10222,2.377288,22000000,321265768,Schindler's List,Drama|History|War,Universal Pictures|Amblin Entertainment,2632,8.1,1993
10223,2.204926,63000000,920100000,Jurassic Park,Adventure|Science Fiction,Universal Pictures|Amblin Entertainment,3169,7.4,1993
10224,1.9602169999999999,57000000,159055768,Demolition Man,Action|Adventure|Comedy|Science Fiction,Silver Pictures|Warner Bros.,580,6.1,1993
10225,1.7321259999999898,25000000,441286195,Mrs. Doubtfire,Comedy|Drama|Family,Twentieth Century Fox Film Corporation|Blue Wolf,809,6.9,1993
10226,1.708867,44000000,368875760,The Fugitive,Adventure|Action|Thriller|Crime|Mystery,Warner Bros.,717,7.0,1993
10227,1.3559700000000001,40000000,176997168,In the Line of Fire,Action|Drama|Thriller|Crime|Mystery,Castle Rock Entertainment|Columbia Pictures Corporation,170,6.5,1993
10228,1.294131,26000000,206678440,Philadelphia,Drama|Mystery,TriStar Pictures,514,7.5,1993
10229,1.242232,6900000,7993039,Dazed and Confused,Comedy|Drama,Gramercy Pictures|Alphaville Productions,320,7.3,1993
10230,1.2072450000000001,85000000,137298489,Last Action Hero,Adventure|Fantasy|Action|Comedy|Family,Columbia Pictures Corporation|Oak Productions,367,5.8,1993
10231,1.19024699999999,30000000,135130999,A Perfect World,Crime|Drama|Thriller,Malpaso Productions|Warner Bros.,188,6.9,1993
10232,1.1767239999999999,20000000,35739755,Robin Hood: Men in Tights,Comedy,Gaumont|Brooksfilms,273,6.3,1993
10233,1.132123,0,48919043,Addams Family Values,Comedy|Family|Fantasy,Paramount Pictures|Orion Pictures|Scott Rudin Productions,254,6.3,1993
10234,1.041911,70000000,255000211,Cliffhanger,Action|Adventure|Thriller,TriStar Pictures|Canal+|Carolco Pictures|RCS Video|Cliffhanger Productions,312,6.1,1993
10235,1.0389709999999999,40000000,116300000,Sliver,Drama|Thriller,Paramount Pictures,62,4.7,1993
10236,1.02495499999999,21,42,Teenage Mutant Ninja Turtles III,Action|Adventure|Comedy|Family|Fantasy,New Line Cinema|Golden Harvest Pictures|Clearwater Holdings Limited,95,5.2,1993
10237,1.023326,0,0,Stalingrad,Drama|History|War,Royal Film|Bavaria Film|B.A. Produktion|Perathon Film-und Fernsehproduktions,51,6.6,1993
10238,0.9961129999999999,0,0,The Wrong Trousers,Animation|Comedy|Family,Aardman Animations,146,7.4,1993
10239,0.980554,14000000,154864401,Cool Runnings,Comedy,Walt Disney,289,6.8,1993
10240,0.940335,21000000,227799884,Sleepless in Seattle,Comedy|Drama|Romance,TriStar Pictures,362,6.4,1993
10241,0.926373,25000000,56505065,Tombstone,Action|Adventure|Drama|History|Western,Hollywood Pictures|Cinergi Pictures Entertainment,373,7.3,1993
10242,0.913982,0,23202734,Benny & Joon,Action|Comedy|Drama|Romance,Roth-Arnold Productions|Metro-Goldwyn-Mayer (MGM),124,6.8,1993
10243,0.892862,30000000,11146270,For Love or Money,Comedy|Romance,Universal Studios|Imagine Entertainment,35,5.4,1993
10244,0.885824,30000000,36516012,Carlito's Way,Action|Crime|Drama|Thriller,Universal Pictures|Epic Productions|Bregman/Baer Productions,394,7.4,1993
10245,0.873616,25000000,133752825,Hot Shots! Part Deux,Action|Comedy|War,Twentieth Century Fox Film Corporation|Sidley Wright & Associates,255,6.1,1993
